日付,時間,測定回数,装置id,温度,湿度,light(ルクス),電圧
2004-03-11,14:59:09.180464,36242,34,23.1636,35.2995,1847.36,2.51661
2004-03-11,14:59:09.616938,36242,42,24.0554,34.2577,1023.04,2.53812
2004-03-11,14:59:10.125099,36242,4,22.262,37.5737,309.12,2.49546
2004-03-11,14:59:10.31696,36242,25,33.9436,19.7002,1435.2,2.65143
2004-03-11,14:59:10.662432,36242,37,24.2122,36.9559,920.0,2.53812
2004-03-11,14:59:11.385208,36242,43,24.124,33.6302,478.4,2.54901
2004-03-11,14:59:12.659867,36242,16,22.017,38.872,1847.36,2.45421
2004-03-11,14:59:13.157058,36242,45,21.9092,38.258,1552.96,2.51661
2004-03-11,14:59:14.177071,36242,10,22.262,37.745,478.4,2.51661
2004-03-11,14:59:15.14092,3095,7,22.0072,37.162,235.52,2.51661
2004-03-11,14:59:15.924448,36242,20,26.9954,29.4005,596.16,2.57108
2004-03-11,14:59:27.641795,36243,41,25.3686,31.5254,802.24,2.54901
2004-03-11,14:59:28.077556,36243,6,22.1934,36.9902,831.68,2.47467
2004-03-11,14:59:28.197566,36243,31,25.3294,31.7016,1199.68,2.57108
2004-03-11,14:59:29.54046,36243,3,22.3012,36.6807,294.4,2.52732
2004-03-11,14:59:29.804161,36243,54,22.7324,35.6456,1847.36,2.51661
2004-03-11,14:59:31.042308,3090,32,22.4776,36.1983,964.16,2.52732
2004-03-11,14:59:31.60766,36243,53,22.6148,36.543,1847.36,2.52732
2004-03-11,14:59:32.060667,36243,29,25.4274,30.5363,397.44,2.57108
2004-03-11,14:59:32.632712,36243,37,24.222,37.2993,964.16,2.53812
2004-03-11,14:59:32.92263,3097,11,23.928,34.536,1670.72,2.52732
2004-03-11,14:59:33.637762,3096,7,21.9484,37.265,235.52,2.51661
2004-03-11,14:59:35.2778,36243,22,32.3658,21.0683,743.36,2.63964
2004-03-11,14:59:36.323546,36243,43,24.0554,33.7698,478.4,2.53812
2004-03-11,14:59:36.382789,36243,17,23.732,34.2577,802.24,2.42416
2004-03-11,14:59:37.081225,36243,1,22.3992,35.9912,309.12,2.53812
2004-03-11,14:59:37.30369,36243,19,27.26,27.7578,309.12,2.57108
2004-03-11,14:59:37.433077,36243,45,21.9092,38.3263,1552.96,2.52732
2004-03-11,14:59:38.042893,36243,34,23.1734,35.2648,1847.36,2.52732
2004-03-11,14:59:38.60017,36243,40,23.4282,35.2995,802.24,2.52732
2004-03-11,14:59:38.986721,3096,27,26.721,28.652,150.88,2.58226
2004-03-11,14:59:39.673043,36243,39,24.6336,33.979,338.56,2.56
2004-03-11,14:59:39.800768,36243,9,22.6932,36.6807,1847.36,2.58226
2004-03-11,14:59:39.859886,36243,25,33.9632,19.6631,1435.2,2.65143
2004-03-11,14:59:40.796103,3090,2,22.752,36.9559,412.16,2.51661
2004-03-11,14:59:42.900807,36243,23,31.0428,22.3187,279.68,2.61639
2004-03-11,14:59:44.073169,36243,16,21.919,39.0763,1847.36,2.45421
2004-03-11,14:59:44.800021,36243,4,22.2718,37.5737,309.12,2.49546
2004-03-11,14:59:45.381241,36243,52,23.0754,35.9912,264.96,2.51661
2004-03-11,14:59:46.485916,3096,49,22.8304,35.5072,1847.36,2.51661
2004-03-11,14:59:47.245362,36243,42,24.2416,34.1184,964.16,2.53812
2004-03-11,14:59:47.558216,36243,33,23.0264,34.8139,655.04,2.53812
2004-03-11,14:59:47.840164,36243,20,26.9072,29.4717,566.72,2.56
2004-03-11,14:59:49.578332,3095,8,22.017,36.6118,1847.36,2.51661
2004-03-11,14:59:57.45175,36244,31,25.251,31.5254,1140.8,2.56
2004-03-11,14:59:58.581759,3097,50,24.5356,32.8608,1847.36,2.54901
2004-03-11,14:59:59.344903,36244,53,22.6148,36.543,1847.36,2.51661
2004-03-11,14:59:59.438621,36244,3,22.3404,36.6118,294.4,2.52732
2004-03-11,15:00:00.364149,36244,37,24.2318,36.6807,920.0,2.53812
2004-03-11,15:00:01.005206,36244,22,32.4246,21.0683,713.92,2.63964
2004-03-11,15:00:02.608819,36244,41,25.3784,31.3844,802.24,2.56
2004-03-11,15:00:03.378764,36244,6,22.2032,36.9559,831.68,2.4644
2004-03-11,15:00:03.88064,36244,25,33.9436,19.7002,1376.32,2.66332
2004-03-11,15:00:05.173202,3091,48,22.3404,37.2993,1140.8,2.53812
2004-03-11,15:00:06.278889,36244,29,25.4372,30.5363,382.72,2.57108
2004-03-11,15:00:07.76103,36244,45,21.8308,38.3263,1552.96,2.51661
2004-03-11,15:00:09.114286,36244,40,23.4576,35.2995,802.24,2.52732
2004-03-11,15:00:10.519016,36244,23,31.1212,22.3187,279.68,2.61639
2004-03-11,15:00:10.761216,36244,52,23.0558,36.4052,250.24,2.50599
2004-03-11,15:00:11.382661,36244,9,22.7324,36.4741,1847.36,2.58226
2004-03-11,15:00:11.903913,36244,19,27.2306,27.8294,294.4,2.56
2004-03-11,15:00:12.439096,36244,39,24.614,34.1184,323.84,2.56
2004-03-11,15:00:12.840983,36244,16,21.919,39.1443,1847.36,2.45421
2004-03-11,15:00:13.47911,36244,10,22.3992,37.5051,478.4,2.52732
2004-03-11,15:00:14.959295,36244,4,22.3012,37.3679,309.12,2.49546
2004-03-11,15:00:15.019196,36244,42,24.2612,33.979,964.16,2.53812
2004-03-11,15:00:16.324261,3091,30,24.908,31.9832,1847.36,2.54901
2004-03-11,15:00:17.139275,36244,33,23.0166,34.8487,655.04,2.53812
2004-03-11,15:00:18.581207,36244,20,26.9464,29.4005,566.72,2.57108
2004-03-11,15:00:27.232997,36245,6,22.2522,36.8183,861.12,2.47467
2004-03-11,15:00:27.527375,36245,53,22.5756,36.6463,1847.36,2.50599
2004-03-11,15:00:27.794847,3086,26,26.5446,29.5428,964.16,2.58226
2004-03-11,15:00:28.047318,36245,1,22.3796,36.0257,309.12,2.52732
2004-03-11,15:00:28.526897,36245,40,23.3792,35.5764,802.24,2.51661
2004-03-11,15:00:28.80468,36245,34,23.046,35.5072,1847.36,2.51661
2004-03-11,15:00:29.135642,3098,7,21.9288,37.2307,235.52,2.50599
2004-03-11,15:00:29.805438,36245,25,33.9926,19.6631,1376.32,2.65143
2004-03-11,15:00:29.861915,3098,50,24.516,32.9308,1847.36,2.56
2004-03-11,15:00:30.367602,36245,39,24.5748,34.0487,323.84,2.56
2004-03-11,15:00:30.604962,36245,31,25.3098,31.6664,1140.8,2.57108
2004-03-11,15:00:30.825125,36245,19,27.26,27.7578,294.4,2.57108
2004-03-11,15:00:31.624815,36245,3,22.3992,36.5085,294.4,2.53812
2004-03-11,15:00:31.767548,36245,45,21.87,38.258,1611.84,2.51661
2004-03-11,15:00:32.811968,36245,41,25.3392,31.4197,802.24,2.56
2004-03-11,15:00:33.08667,36245,13,23.3106,35.9221,772.8,2.51661
2004-03-11,15:00:33.787013,3092,2,22.7226,36.8871,412.16,2.51661
2004-03-11,15:00:35.482669,3098,27,26.7798,28.5092,143.52,2.57108
2004-03-11,15:00:35.719867,36245,10,22.4384,37.5051,478.4,2.52732
2004-03-11,15:00:36.331167,36245,22,32.5226,20.9207,713.92,2.63964
2004-03-11,15:00:36.425764,36245,17,23.8104,34.0487,802.24,2.42416
2004-03-11,15:00:38.339966,36245,29,25.4372,30.6071,397.44,2.56
2004-03-11,15:00:38.400023,36245,52,23.0852,37.2993,264.96,2.51661
2004-03-11,15:00:38.799965,36245,43,23.9182,34.0487,478.4,2.53812
2004-03-11,15:00:39.379988,3098,24,34.2474,18.4736,772.8,2.67532
2004-03-11,15:00:40.075477,3096,44,25.4274,32.159,1847.36,2.56
2004-03-11,15:00:40.840055,36245,33,22.8794,35.1609,655.04,2.53812
2004-03-11,15:00:41.31846,36245,23,31.1604,22.3187,279.68,2.61639
2004-03-11,15:00:41.803167,36245,9,22.7324,36.5085,1847.36,2.57108
2004-03-11,15:00:42.320139,36245,37,24.173,37.059,920.0,2.53812
2004-03-11,15:00:42.422861,36245,16,21.8112,39.2463,1847.36,2.45421
2004-03-11,15:00:43.226608,3099,11,23.9378,34.536,1670.72,2.52732
2004-03-11,15:00:46.040214,36245,20,26.9856,29.4005,596.16,2.57108
2004-03-11,15:00:46.472864,36245,4,22.2816,37.4365,309.12,2.50599
2004-03-11,15:00:57.456207,36246,31,25.2902,32.0183,1199.68,2.56
2004-03-11,15:00:58.506092,36246,54,22.6736,35.7839,1847.36,2.51661
2004-03-11,15:00:58.685225,36246,6,22.2522,36.8183,861.12,2.47467
2004-03-11,15:00:59.484436,36246,3,22.4286,36.4741,294.4,2.53812
2004-03-11,15:00:59.583219,36246,41,25.3196,31.6664,831.68,2.56
2004-03-11,15:01:01.406464,3099,27,26.8386,28.4377,150.88,2.57108
2004-03-11,15:01:02.305341,36246,45,21.8406,38.3605,1611.84,2.51661
2004-03-11,15:01:02.337126,36246,25,33.973,19.6631,1435.2,2.66332
2004-03-11,15:01:03.44684,36246,40,23.4086,35.4726,831.68,2.51661
2004-03-11,15:01:03.689447,36246,29,25.4372,30.5717,397.44,2.56
2004-03-11,15:01:04.304394,36246,1,22.4188,36.0603,309.12,2.53812
2004-03-11,15:01:05.363693,3099,7,21.9484,37.2307,235.52,2.51661
2004-03-11,15:01:05.706458,3093,32,22.4188,36.3362,964.16,2.52732
2004-03-11,15:01:05.860895,36246,34,23.0656,35.5072,1847.36,2.51661
2004-03-11,15:01:06.646701,36246,9,22.752,36.3707,1847.36,2.58226
2004-03-11,15:01:07.782905,36246,22,32.4834,20.9945,743.36,2.63964
2004-03-11,15:01:08.92608,36246,16,21.8014,39.4162,1847.36,2.45421
2004-03-11,15:01:08.926252,3093,2,22.703,37.0246,412.16,2.51661
2004-03-11,15:01:09.561261,36246,37,24.1828,36.7495,964.16,2.53812
2004-03-11,15:01:10.701083,36246,23,31.2094,22.282,294.4,2.62796
2004-03-11,15:01:10.986503,3099,49,22.8402,35.611,1847.36,2.51661
2004-03-11,15:01:11.423442,36246,33,22.9088,35.1262,655.04,2.53812
2004-03-11,15:01:11.721089,36246,43,23.9574,34.0487,478.4,2.53812
2004-03-11,15:01:12.824409,36246,42,24.467,33.6651,1023.04,2.53812
2004-03-11,15:01:12.824587,36246,10,22.4776,37.4022,507.84,2.51661
2004-03-11,15:01:13.603896,36246,4,22.3012,37.4022,309.12,2.49546
2004-03-11,15:01:13.744326,3096,46,20.5568,42.0489,684.48,2.34751
2004-03-11,15:01:14.843869,36246,20,27.0248,29.3649,596.16,2.57108
2004-03-11,15:01:27.224387,36247,6,22.262,36.7839,861.12,2.47467
2004-03-11,15:01:27.530038,36247,53,22.605,36.9215,1847.36,2.52732
2004-03-11,15:01:28.107596,36247,3,22.4776,36.3362,294.4,2.53812
2004-03-11,15:01:28.371692,36247,54,22.7128,35.7839,1847.36,2.51661
2004-03-11,15:01:29.558715,3101,11,23.977,34.536,1670.72,2.52732
2004-03-11,15:01:30.744374,36247,39,24.467,34.1184,338.56,2.54901
2004-03-11,15:01:30.901771,36247,31,25.2804,32.159,1199.68,2.57108
2004-03-11,15:01:31.861784,36247,34,23.1342,35.4034,1847.36,2.51661
2004-03-11,15:01:32.143999,36247,52,23.1832,36.9559,264.96,2.51661
2004-03-11,15:01:32.183804,3100,27,26.8386,28.4735,150.88,2.57108
2004-03-11,15:01:33.261838,36247,37,24.1926,37.059,964.16,2.54901
2004-03-11,15:01:34.221869,36247,1,22.3796,36.0603,309.12,2.53812
2004-03-11,15:01:34.3056,36247,4,22.2326,37.6422,309.12,2.49546
2004-03-11,15:01:35.588441,36247,41,25.3098,31.6664,831.68,2.54901
2004-03-11,15:01:35.590004,36247,13,23.4576,35.5764,772.8,2.51661
2004-03-11,15:01:36.641969,3100,50,24.5062,33.0359,1847.36,2.54901
2004-03-11,15:01:36.786942,36247,17,23.83,34.0487,831.68,2.42416
2004-03-11,15:01:37.587014,36247,19,27.2992,27.7936,309.12,2.56
2004-03-11,15:01:38.369534,36247,14,24.1044,33.8744,264.96,2.56
2004-03-11,15:01:38.662014,36247,9,22.7618,36.3362,1847.36,2.58226
2004-03-11,15:01:39.286992,36247,22,32.5128,20.9945,743.36,2.63964
2004-03-11,15:01:40.467076,3094,30,24.8492,32.0887,1847.36,2.56
2004-03-11,15:01:40.605171,36247,45,21.7916,38.6675,1670.72,2.51661
2004-03-11,15:01:41.404036,36247,25,34.022,19.6631,1435.2,2.65143
2004-03-11,15:01:41.615224,36247,10,22.4972,37.3679,507.84,2.52732
2004-03-11,15:01:42.467776,36247,23,31.2584,22.282,294.4,2.61639
2004-03-11,15:01:42.84752,36247,40,23.3596,35.438,831.68,2.52732
2004-03-11,15:01:43.52219,36247,29,25.4078,30.6425,397.44,2.56
2004-03-11,15:01:44.422211,36247,33,22.948,35.0568,655.04,2.53812
2004-03-11,15:01:45.120588,36247,43,23.9476,33.979,478.4,2.53812
2004-03-11,15:01:45.365294,36247,20,26.9758,29.4717,596.16,2.57108
2004-03-11,15:01:47.010696,3094,48,22.36,37.3679,1199.68,2.53812
2004-03-11,15:01:47.92762,3099,36,23.5556,36.3707,1847.36,2.51661
2004-03-11,15:01:50.164845,3099,8,22.0856,36.5085,1847.36,2.51661
2004-03-11,15:01:57.452728,36248,31,25.2608,32.0183,1199.68,2.57108
2004-03-11,15:01:58.55767,36248,22,32.552,20.9945,743.36,2.63964
2004-03-11,15:01:58.758385,36248,53,22.6344,37.0933,1847.36,2.51661
2004-03-11,15:01:59.652725,36248,6,22.2522,36.8183,861.12,2.47467
2004-03-11,15:01:59.868474,36248,41,25.3294,31.5959,831.68,2.53812
2004-03-11,15:02:00.87278,36248,54,22.7324,35.7839,1847.36,2.51661
2004-03-11,15:02:01.003847,36248,3,22.4678,36.4052,294.4,2.53812
2004-03-11,15:02:02.558114,3101,27,26.8288,28.402,150.88,2.57108
2004-03-11,15:02:03.35934,36248,17,23.7908,34.1184,831.68,2.42416
2004-03-11,15:02:03.392903,36248,45,21.8112,38.5311,1670.72,2.51661
2004-03-11,15:02:03.898693,36248,29,25.4274,30.6071,397.44,2.56
2004-03-11,15:02:05.132972,3102,11,23.9672,34.536,1670.72,2.52732
2004-03-11,15:02:06.434839,36248,14,24.1142,33.9093,264.96,2.56
2004-03-11,15:02:06.997834,36248,39,24.5356,34.1184,338.56,2.56
2004-03-11,15:02:07.298015,36248,23,31.229,22.3187,294.4,2.62796
2004-03-11,15:02:07.936258,36248,40,23.3792,35.6456,831.68,2.52732
2004-03-11,15:02:08.015514,36248,4,22.311,37.5394,309.12,2.49546
2004-03-11,15:02:09.179605,36248,34,23.0656,35.5764,1847.36,2.51661
2004-03-11,15:02:09.180612,36248,52,23.193,37.059,279.68,2.50599
2004-03-11,15:02:10.181601,36248,37,24.2122,37.0933,964.16,2.53812
2004-03-11,15:02:10.778556,36248,25,34.0416,19.6631,1435.2,2.65143
2004-03-11,15:02:11.46589,36248,1,22.409,35.9912,309.12,2.53812
2004-03-11,15:02:11.858427,3095,30,24.7806,32.2293,1847.36,2.54901
2004-03-11,15:02:12.659938,36248,9,22.7814,36.2328,1847.36,2.58226
2004-03-11,15:02:13.593209,36248,42,24.4866,33.6302,1023.04,2.53812
2004-03-11,15:02:13.693204,36248,16,21.7916,39.5521,1847.36,2.45421
2004-03-11,15:02:13.813387,36248,10,22.5364,37.3679,507.84,2.52732
2004-03-11,15:02:16.536106,3091,18,122.153,114.116,441.6,2.19159
2004-03-11,15:02:17.378307,36248,20,26.9758,29.4005,596.16,2.57108
2004-03-11,15:02:17.837389,36248,33,22.8892,35.1609,655.04,2.53812
2004-03-11,15:02:17.896671,3100,8,22.0562,36.5774,1847.36,2.51661
2004-03-11,15:02:27.538624,36249,53,22.6246,36.9215,1847.36,2.52732
2004-03-11,15:02:28.653912,36249,22,32.5716,20.9945,743.36,2.63964
2004-03-11,15:02:29.353742,36249,37,24.1632,36.7839,964.16,2.53812
2004-03-11,15:02:29.563964,36249,1,22.3992,36.0948,309.12,2.53812
2004-03-11,15:02:29.819442,36249,25,34.0808,19.626,1435.2,2.65143
2004-03-11,15:02:30.728337,36249,39,24.5258,34.2577,338.56,2.54901
2004-03-11,15:02:30.732836,3094,35,22.3796,39.0082,1199.68,2.45421
2004-03-11,15:02:30.853811,36249,19,27.3482,27.7578,309.12,2.57108
2004-03-11,15:02:31.682787,36249,3,22.4776,36.3362,294.4,2.53812
2004-03-11,15:02:33.074018,36249,41,25.3098,31.5254,831.68,2.54901
2004-03-11,15:02:34.081268,36249,52,23.2518,37.7107,264.96,2.50599
2004-03-11,15:02:35.396738,36249,31,25.3196,31.7016,1140.8,2.57108
2004-03-11,15:02:36.321177,36249,54,22.7814,35.6802,1847.36,2.51661
2004-03-11,15:02:36.60739,36249,16,21.8112,39.4842,1847.36,2.45421
2004-03-11,15:02:37.222031,36249,34,23.1048,35.5072,1847.36,2.51661
2004-03-11,15:02:37.301741,36249,14,24.1044,33.979,250.24,2.56
2004-03-11,15:02:37.676169,36249,42,24.4768,33.4556,1023.04,2.54901
2004-03-11,15:02:38.234111,3096,32,22.3208,36.543,920.0,2.52732
2004-03-11,15:02:39.134128,36249,29,25.4274,30.6425,397.44,2.56
2004-03-11,15:02:39.200074,36249,40,23.34,35.611,831.68,2.51661
2004-03-11,15:02:39.53735,3102,49,22.8892,35.5072,1847.36,2.51661
2004-03-11,15:02:40.041331,3102,27,26.8778,28.402,150.88,2.57108
2004-03-11,15:02:40.539859,3101,36,23.536,36.3707,1847.36,2.51661
2004-03-11,15:02:42.300481,3096,2,22.6834,37.0246,412.16,2.51661
2004-03-11,15:02:42.477743,36249,13,23.5458,35.3687,772.8,2.51661
2004-03-11,15:02:43.321692,36249,17,23.781,34.188,831.68,2.42416
2004-03-11,15:02:43.894237,36249,4,22.3012,37.6422,309.12,2.49546
2004-03-11,15:02:43.9993,36249,23,31.278,22.3187,294.4,2.61639
2004-03-11,15:02:45.707242,36249,33,22.9186,35.1609,655.04,2.54901
2004-03-11,15:02:47.166239,36249,20,27.0052,29.4361,596.16,2.57108
2004-03-11,15:02:57.23235,36250,6,22.2424,36.9215,861.12,2.47467
2004-03-11,15:02:57.455195,36250,31,25.3098,31.9128,1199.68,2.57108
2004-03-11,15:02:58.026112,36250,53,22.6442,36.8527,1847.36,2.51661
2004-03-11,15:02:58.831353,3103,50,24.5356,33.0359,1847.36,2.54901
2004-03-11,15:02:59.287223,36250,1,22.3992,36.0603,309.12,2.51661
2004-03-11,15:02:59.627406,36250,3,22.4678,36.4052,294.4,2.53812
2004-03-11,15:03:01.005016,36250,52,23.2616,36.9559,264.96,2.50599
2004-03-11,15:03:01.027815,36250,13,23.5948,35.2995,772.8,2.51661
2004-03-11,15:03:02.166733,36250,19,27.3678,27.7578,309.12,2.56
2004-03-11,15:03:02.23546,36250,45,21.7524,38.7698,1670.72,2.51661
2004-03-11,15:03:02.960816,36250,14,24.0848,33.979,250.24,2.56
2004-03-11,15:03:03.284909,3088,38,25.594,30.3947,831.68,2.53812
2004-03-11,15:03:03.809992,36250,34,23.0558,35.611,1847.36,2.51661
2004-03-11,15:03:04.728286,36250,41,25.3,31.5254,831.68,2.54901
2004-03-11,15:03:04.926868,3103,27,26.8974,28.402,150.88,2.58226
2004-03-11,15:03:05.750369,36250,17,23.7908,34.1532,831.68,2.42416
2004-03-11,15:03:06.185004,36250,33,22.8794,35.1955,655.04,2.53812
2004-03-11,15:03:06.630173,36250,16,21.8602,39.3823,1847.36,2.45421
2004-03-11,15:03:06.827239,36250,42,24.222,33.9093,1023.04,2.53812
2004-03-11,15:03:07.375247,36250,25,34.0808,19.6631,1435.2,2.65143
2004-03-11,15:03:08.428518,36250,4,22.3404,37.5051,309.12,2.50599
2004-03-11,15:03:08.430331,36250,29,25.447,30.6071,397.44,2.57108
2004-03-11,15:03:09.370016,3103,24,34.3552,18.399,772.8,2.67532
2004-03-11,15:03:10.807969,3097,32,22.3404,36.4741,920.0,2.52732
2004-03-11,15:03:11.687234,36250,9,22.7912,36.3018,1847.36,2.58226
2004-03-11,15:03:12.325237,36250,22,32.6696,20.9207,743.36,2.63964
2004-03-11,15:03:12.848526,3102,8,22.0268,36.6463,1847.36,2.51661
2004-03-11,15:03:13.450327,36250,23,31.2584,22.3187,294.4,2.62796
2004-03-11,15:03:13.708967,36250,37,24.173,36.8871,964.16,2.53812
2004-03-11,15:03:15.687209,36250,20,27.0444,29.3649,596.16,2.58226
2004-03-11,15:03:27.315039,36251,3,22.4776,36.4052,294.4,2.53812
2004-03-11,15:03:27.536751,36251,53,22.6344,36.8183,1847.36,2.52732
2004-03-11,15:03:28.55898,36251,31,25.3196,31.8072,1140.8,2.57108
2004-03-11,15:03:28.723824,3092,26,26.5544,29.5428,964.16,2.57108
2004-03-11,15:03:29.743362,36251,1,22.262,36.2673,309.12,2.52732
2004-03-11,15:03:30.8385,36251,25,34.1004,19.626,1435.2,2.65143
2004-03-11,15:03:31.195861,36251,37,24.1828,36.8871,964.16,2.54901
2004-03-11,15:03:31.952948,36251,29,25.4372,30.6425,397.44,2.56
2004-03-11,15:03:32.97594,36251,13,23.6144,35.2995,772.8,2.51661
2004-03-11,15:03:33.635936,36251,6,22.2424,36.8871,861.12,2.47467
2004-03-11,15:03:34.115955,36251,40,23.3204,35.6456,802.24,2.52732
2004-03-11,15:03:36.446051,3104,24,34.267,18.5481,772.8,2.66332
2004-03-11,15:03:36.766057,36251,41,25.2902,31.6312,831.68,2.54901
2004-03-11,15:03:37.493603,36251,22,32.5912,20.9207,743.36,2.63964
2004-03-11,15:03:37.744466,36251,54,22.8108,35.6456,1847.36,2.51661
2004-03-11,15:03:38.469293,36251,39,24.5258,33.979,338.56,2.54901
2004-03-11,15:03:38.623733,36251,23,31.3074,22.3187,279.68,2.61639
2004-03-11,15:03:38.87147,3104,50,24.5748,33.0009,1847.36,2.54901
2004-03-11,15:03:39.631661,3101,46,20.5568,41.9147,684.48,2.35683
2004-03-11,15:03:39.748035,3104,27,26.868,28.4377,150.88,2.57108
2004-03-11,15:03:40.568549,36251,4,22.2914,37.5737,309.12,2.50599
2004-03-11,15:03:41.829061,36251,17,23.781,34.188,831.68,2.42416
2004-03-11,15:03:42.546733,3104,49,22.9284,35.438,1847.36,2.51661
2004-03-11,15:03:43.311806,36251,45,21.7132,38.7357,1670.72,2.51661
2004-03-11,15:03:43.929191,36251,9,22.7912,36.3362,1847.36,2.58226
2004-03-11,15:03:44.608192,36251,20,27.015,29.4005,596.16,2.57108
2004-03-11,15:03:45.496307,3104,51,23.1832,35.5418,655.04,2.52732
2004-03-11,15:03:46.021975,36251,42,24.32,33.8047,1023.04,2.53812
2004-03-11,15:03:47.289753,36251,10,22.5658,37.265,507.84,2.51661
2004-03-11,15:03:57.302376,3093,26,26.4858,29.685,964.16,2.57108
2004-03-11,15:03:57.460841,36252,31,25.2804,31.5959,1140.8,2.54901
2004-03-11,15:03:58.560321,36252,45,21.674,38.9401,1670.72,2.51661
2004-03-11,15:03:59.497268,36252,34,23.0362,35.5764,1847.36,2.51661
2004-03-11,15:03:59.689981,36252,40,23.2518,35.853,802.24,2.51661
2004-03-11,15:04:00.486868,36252,19,27.2992,27.8653,309.12,2.57108
2004-03-11,15:04:01.092097,36252,41,25.2902,31.7368,802.24,2.56
2004-03-11,15:04:01.311892,36252,3,22.4874,36.4052,294.4,2.53812
2004-03-11,15:04:01.666909,36252,6,22.2424,36.9215,831.68,2.47467
2004-03-11,15:04:02.831892,36252,14,24.0652,33.9442,250.24,2.56
2004-03-11,15:04:03.773054,36252,22,32.5618,20.9207,743.36,2.65143
2004-03-11,15:04:04.078665,3099,32,22.458,36.4052,920.0,2.52732
2004-03-11,15:04:05.571915,36252,37,24.1828,37.0933,964.16,2.54901
2004-03-11,15:04:07.147105,36252,17,23.6634,34.5012,831.68,2.42416
2004-03-11,15:04:07.369578,36252,1,22.2816,36.3362,309.12,2.53812
2004-03-11,15:04:07.996866,36252,29,25.4862,30.6071,382.72,2.56
2004-03-11,15:04:08.047189,36252,10,22.5952,37.3679,478.4,2.52732
2004-03-11,15:04:08.974407,36252,25,34.1102,19.6631,1435.2,2.65143
2004-03-11,15:04:09.21249,36252,52,23.3106,36.6807,264.96,2.50599
2004-03-11,15:04:10.929113,36252,4,22.2914,37.6079,309.12,2.49546
2004-03-11,15:04:11.2894,3105,49,22.9186,35.5764,1847.36,2.50599
2004-03-11,15:04:12.041831,3103,44,25.8194,31.5959,1847.36,2.56
2004-03-11,15:04:12.229138,3099,30,24.7512,32.2995,1847.36,2.54901
2004-03-11,15:04:13.069225,36252,23,31.1996,22.3187,279.68,2.61639
2004-03-11,15:04:13.222015,36252,9,22.801,36.2673,1847.36,2.58226
2004-03-11,15:04:13.327329,36252,43,23.8496,34.3621,478.4,2.53812
2004-03-11,15:04:15.370133,36252,20,26.9856,29.5428,596.16,2.58226
2004-03-11,15:04:16.325546,3104,8,21.968,36.8183,1847.36,2.51661
2004-03-11,15:04:27.705171,36253,31,25.3,31.7368,1140.8,2.57108
2004-03-11,15:04:27.917781,36253,6,22.2424,36.8871,831.68,2.47467
2004-03-11,15:04:28.780083,3094,26,26.427,29.7561,964.16,2.56
2004-03-11,15:04:28.78365,36253,54,22.7912,35.7148,1847.36,2.51661
2004-03-11,15:04:29.004519,36253,39,24.516,34.0487,323.84,2.56
2004-03-11,15:04:29.820817,36253,3,22.4972,36.3362,294.4,2.53812
2004-03-11,15:04:29.980234,3106,50,24.614,32.9308,1847.36,2.54901
2004-03-11,15:04:30.803201,36253,43,23.7908,34.3969,478.4,2.53812
2004-03-11,15:04:31.322905,36253,13,23.5948,35.2995,743.36,2.51661
2004-03-11,15:04:31.903446,36253,40,23.2028,35.9567,802.24,2.52732
2004-03-11,15:04:32.359746,36253,29,25.4372,30.6071,382.72,2.56
2004-03-11,15:04:32.663442,3100,32,22.4874,36.3362,890.56,2.52732
2004-03-11,15:04:33.221667,36253,45,21.7328,38.872,1670.72,2.51661
2004-03-11,15:04:33.333845,36253,25,34.0416,19.6631,1376.32,2.65143
2004-03-11,15:04:34.243505,36253,41,25.2314,31.772,802.24,2.56
2004-03-11,15:04:34.343914,36253,22,32.5912,20.8838,743.36,2.65143
2004-03-11,15:04:34.58063,36253,1,22.2914,36.4052,309.12,2.53812
2004-03-11,15:04:35.283438,36253,37,24.1632,37.0933,920.0,2.53812
2004-03-11,15:04:35.443531,36253,19,27.2992,27.8294,309.12,2.57108
2004-03-11,15:04:36.203037,36253,16,21.772,39.5521,1847.36,2.45421
2004-03-11,15:04:37.580952,36253,9,22.7716,36.4052,1847.36,2.58226
2004-03-11,15:04:38.682042,36253,4,22.2816,37.5737,309.12,2.49546
2004-03-11,15:04:39.23823,36253,23,31.2584,22.2453,279.68,2.62796
2004-03-11,15:04:40.363699,3106,24,34.3454,18.4363,772.8,2.66332
2004-03-11,15:04:40.488181,36253,52,23.3498,36.2673,250.24,2.51661
2004-03-11,15:04:41.414476,36253,17,23.634,34.536,831.68,2.42416
2004-03-11,15:04:41.63829,36253,42,24.2612,33.979,1023.04,2.53812
2004-03-11,15:04:43.858353,36253,10,22.5756,37.3679,478.4,2.52732
2004-03-11,15:04:44.205537,36253,20,26.9954,29.6495,566.72,2.57108
2004-03-11,15:04:44.220664,36253,34,23.0264,35.6456,1847.36,2.51661
2004-03-11,15:04:45.28162,36253,33,22.8696,35.2648,625.6,2.54901
2004-03-11,15:04:57.581096,3095,26,26.4564,29.7561,964.16,2.57108
2004-03-11,15:04:57.662965,36254,41,25.2412,31.7368,802.24,2.54901
2004-03-11,15:04:58.580199,36254,3,22.4874,36.4052,294.4,2.52732
2004-03-11,15:04:58.732012,3092,38,25.4666,30.8901,802.24,2.53812
2004-03-11,15:05:00.014762,3107,27,26.7406,28.6877,143.52,2.57108
