日付,時間,測定回数,装置id,温度,湿度,light(ルクス),電圧
2004-03-10,03:57:59.938348,32040,48,21.6152,35.3341,0.46,2.59354
2004-03-10,03:58:00.104485,32040,24,21.968,38.5311,0.92,2.59354
2004-03-10,03:58:02.163878,32040,36,21.7132,41.2425,0.92,2.58226
2004-03-10,03:58:02.803043,32040,7,21.3016,40.1284,0.46,2.58226
2004-03-10,03:58:03.343572,32040,23,22.3012,37.2307,0.92,2.58226
2004-03-10,03:58:03.404317,32040,50,20.8018,36.543,0.46,2.57108
2004-03-10,03:58:03.890971,32040,30,21.527,39.7557,0.92,2.58226
2004-03-10,03:58:03.895419,32040,32,21.2036,40.2299,1.84,2.57108
2004-03-10,03:58:04.178498,32040,43,21.7132,36.7495,0.46,2.58226
2004-03-10,03:58:04.423506,32040,21,22.3992,36.4741,3.68,2.57108
2004-03-10,03:58:04.645461,32040,3,21.5564,39.7896,2.3,2.59354
2004-03-10,03:58:05.278531,32040,41,21.8112,37.1277,0.46,2.57108
2004-03-10,03:58:05.443203,32040,18,122.153,-3.91901,0.46,2.29313
2004-03-10,03:58:06.085246,32040,10,21.037,41.5116,0.92,2.57108
2004-03-10,03:58:06.440467,32040,20,22.3012,37.7792,0.46,2.58226
2004-03-10,03:58:06.827394,32040,38,21.4388,37.9161,4.14,2.54901
2004-03-10,03:58:07.265569,32040,12,20.3804,40.3652,0.92,2.56
2004-03-10,03:58:07.364882,32040,42,21.625,37.5051,0.46,2.57108
2004-03-10,03:58:07.444135,32040,27,22.115,38.3946,0.46,2.58226
2004-03-10,03:58:08.178592,32040,17,22.0072,36.8871,0.46,2.48502
2004-03-10,03:58:08.44426,32040,45,21.7132,34.9528,0.46,2.58226
2004-03-10,03:58:08.9605,32040,29,21.772,38.9401,0.46,2.58226
2004-03-10,03:58:09.430926,32040,44,21.6348,36.5085,0.46,2.58226
2004-03-10,03:58:09.661502,32040,39,21.9288,39.1443,4.14,2.59354
2004-03-10,03:58:10.206679,32040,46,21.6544,35.2302,1.38,2.41431
2004-03-10,03:58:10.724674,32040,2,21.6642,40.568,0.92,2.57108
2004-03-10,03:58:11.723878,32040,31,21.5368,40.0268,0.92,2.58226
2004-03-10,03:58:12.338781,32040,51,21.7818,34.536,0.46,2.58226
2004-03-10,03:58:12.603404,32040,4,21.7328,39.9591,1.84,2.54901
2004-03-10,03:58:12.823985,32040,35,21.6936,40.9055,0.92,2.52732
2004-03-10,03:58:14.20095,32040,34,21.1056,40.6693,0.92,2.57108
2004-03-10,03:58:15.123999,32040,1,21.3016,39.5521,0.46,2.59354
2004-03-10,03:58:16.004398,32040,6,21.38,39.9929,0.92,2.54901
2004-03-10,03:58:27.367633,32041,24,21.968,38.4287,0.92,2.59354
2004-03-10,03:58:27.721365,32041,44,21.6348,36.1983,0.46,2.58226
2004-03-10,03:58:28.816344,32041,26,21.8112,39.1443,0.92,2.58226
2004-03-10,03:58:29.124607,32041,46,21.674,35.2995,1.38,2.41431
2004-03-10,03:58:29.124803,32041,25,22.1542,36.8871,0.46,2.59354
2004-03-10,03:58:30.167875,32041,27,22.0954,38.3605,0.46,2.58226
2004-03-10,03:58:30.279378,32041,21,22.3992,36.543,3.68,2.57108
2004-03-10,03:58:30.959425,32041,3,21.5564,39.7557,2.3,2.58226
2004-03-10,03:58:31.074478,32041,36,21.7132,41.1414,0.92,2.58226
2004-03-10,03:58:31.13941,32041,23,22.311,37.162,0.92,2.58226
2004-03-10,03:58:32.224301,32041,22,22.115,38.0187,1.84,2.49546
2004-03-10,03:58:32.345573,32041,33,21.282,39.2803,0.92,2.59354
2004-03-10,03:58:32.899467,32041,45,21.7132,34.8139,0.46,2.58226
2004-03-10,03:58:34.222408,32041,20,22.3012,37.745,0.46,2.59354
2004-03-10,03:58:35.039555,32041,30,21.527,39.7557,0.92,2.58226
2004-03-10,03:58:35.284291,32041,18,122.153,-3.91901,0.46,2.29313
2004-03-10,03:58:35.906618,32041,34,21.0958,40.568,0.92,2.57108
2004-03-10,03:58:36.184818,32041,43,21.7034,36.9902,0.46,2.58226
2004-03-10,03:58:36.322383,32041,39,21.9288,39.4502,4.14,2.59354
2004-03-10,03:58:36.926478,32041,31,21.527,39.9929,0.92,2.57108
2004-03-10,03:58:37.205311,32041,48,21.6152,35.3687,0.46,2.60491
2004-03-10,03:58:38.002497,32041,32,21.2036,40.1622,1.84,2.57108
2004-03-10,03:58:38.043532,32041,7,21.3016,40.0945,0.46,2.58226
2004-03-10,03:58:38.321842,32041,51,21.772,34.536,0.46,2.58226
2004-03-10,03:58:38.894362,32041,12,20.3902,40.3652,0.92,2.57108
2004-03-10,03:58:39.146728,32041,10,21.0272,41.5116,0.92,2.57108
2004-03-10,03:58:39.32543,32041,35,21.674,40.8381,0.92,2.52732
2004-03-10,03:58:39.587651,32041,17,22.0072,37.0246,0.46,2.49546
2004-03-10,03:58:40.386884,32041,4,21.7328,39.8913,1.84,2.53812
2004-03-10,03:58:41.257024,32041,2,21.6544,40.5004,0.92,2.56
2004-03-10,03:58:41.71559,32041,50,20.8018,36.543,0.46,2.57108
2004-03-10,03:58:42.247938,32041,41,21.8112,37.4022,0.46,2.57108
2004-03-10,03:58:42.76353,32041,1,21.282,39.4842,0.46,2.58226
2004-03-10,03:58:44.590632,32041,42,21.6152,37.3679,0.46,2.58226
2004-03-10,03:58:45.223743,32041,6,21.3702,39.9591,0.92,2.54901
2004-03-10,03:58:45.259965,32041,37,21.968,42.0154,5.98,2.56
2004-03-10,03:58:46.062886,32041,38,21.429,38.3605,4.14,2.54901
2004-03-10,03:58:57.236698,32042,21,22.409,36.4741,3.68,2.57108
2004-03-10,03:58:57.526284,32042,32,21.2134,40.1961,1.84,2.57108
2004-03-10,03:58:57.948795,32042,24,21.968,38.4629,0.92,2.59354
2004-03-10,03:58:58.247575,32042,47,21.5662,36.2673,0.46,2.58226
2004-03-10,03:58:59.043124,32042,27,22.0954,38.3946,0.46,2.58226
2004-03-10,03:58:59.305738,32042,38,21.4192,37.9845,4.14,2.56
2004-03-10,03:59:00.770155,32042,23,22.3012,37.0933,0.92,2.57108
2004-03-10,03:59:00.783554,32042,48,21.625,35.2995,0.46,2.59354
2004-03-10,03:59:01.915301,32042,52,21.2624,35.7148,0.92,2.54901
2004-03-10,03:59:01.94046,32042,17,22.017,37.1277,0.46,2.49546
2004-03-10,03:59:02.184308,32042,4,21.7328,39.9591,1.84,2.53812
2004-03-10,03:59:02.78513,32042,25,22.164,36.8183,0.46,2.58226
2004-03-10,03:59:03.004179,32042,46,21.674,35.5072,1.38,2.41431
2004-03-10,03:59:03.434379,32042,2,21.6544,40.6018,0.92,2.56
2004-03-10,03:59:03.502675,32042,37,21.968,42.0489,5.98,2.56
2004-03-10,03:59:03.805256,32042,30,21.5368,39.7217,0.92,2.58226
2004-03-10,03:59:04.407551,32042,26,21.821,39.0763,0.92,2.58226
2004-03-10,03:59:05.620584,32042,22,22.115,37.9845,1.84,2.49546
2004-03-10,03:59:06.785776,32042,20,22.2914,37.7107,0.46,2.59354
2004-03-10,03:59:07.190782,32042,45,21.7132,34.7445,0.46,2.58226
2004-03-10,03:59:08.228625,32042,31,21.527,39.9252,0.92,2.58226
2004-03-10,03:59:08.740699,32042,18,122.153,-3.91901,0.46,2.28431
2004-03-10,03:59:09.400728,32042,11,20.6744,41.3771,0.92,2.47467
2004-03-10,03:59:09.759344,32042,19,22.36,36.3362,0.46,2.58226
2004-03-10,03:59:10.434117,32042,44,21.6348,36.543,0.46,2.58226
2004-03-10,03:59:10.77039,32042,10,21.0272,41.5453,0.92,2.56
2004-03-10,03:59:11.343892,32042,34,21.0958,40.6018,0.92,2.57108
2004-03-10,03:59:11.360784,32042,40,21.7426,37.5051,0.92,2.58226
2004-03-10,03:59:12.02082,32042,33,21.282,39.2803,0.92,2.59354
2004-03-10,03:59:12.382925,32042,1,21.282,39.4162,0.46,2.58226
2004-03-10,03:59:12.551048,32042,51,21.772,34.4664,0.46,2.59354
2004-03-10,03:59:12.774432,32042,35,21.674,40.6355,0.92,2.52732
2004-03-10,03:59:14.659589,32042,50,20.792,36.5085,0.46,2.57108
2004-03-10,03:59:14.870966,32042,6,21.38,39.9252,0.92,2.54901
2004-03-10,03:59:27.478435,32043,21,22.409,36.543,3.68,2.57108
2004-03-10,03:59:27.678984,32043,47,21.576,36.543,0.46,2.58226
2004-03-10,03:59:27.725083,32043,52,21.2722,35.7839,0.92,2.54901
2004-03-10,03:59:28.431384,32043,7,21.3016,40.0268,0.46,2.57108
2004-03-10,03:59:28.791188,32043,36,21.6838,41.0404,0.92,2.57108
2004-03-10,03:59:29.301429,32043,18,122.153,-3.91901,0.46,2.29313
2004-03-10,03:59:29.406685,32043,23,22.3012,37.0933,0.92,2.57108
2004-03-10,03:59:30.108257,32043,39,21.9092,39.3143,4.14,2.59354
2004-03-10,03:59:30.48353,32043,40,21.7328,37.2993,0.92,2.58226
2004-03-10,03:59:30.661456,32043,45,21.723,34.8139,0.46,2.58226
2004-03-10,03:59:32.561572,32043,19,22.36,36.2328,0.46,2.57108
2004-03-10,03:59:33.304327,32043,24,21.968,38.4287,0.92,2.59354
2004-03-10,03:59:33.461557,32043,37,21.968,41.5453,5.98,2.57108
2004-03-10,03:59:33.461747,32043,10,21.0272,41.5116,0.92,2.56
2004-03-10,03:59:34.281728,32043,44,21.625,36.3018,0.46,2.58226
2004-03-10,03:59:34.304363,32043,26,21.8112,38.9401,0.92,2.58226
2004-03-10,03:59:34.749878,32043,1,21.282,39.3483,0.46,2.58226
2004-03-10,03:59:35.257107,32043,46,21.674,35.3687,1.38,2.41431
2004-03-10,03:59:35.346561,32043,11,20.6842,41.3771,0.92,2.47467
2004-03-10,03:59:35.888934,32043,2,21.6544,40.568,0.92,2.56
2004-03-10,03:59:36.818014,32043,3,21.5368,39.7557,2.3,2.58226
2004-03-10,03:59:38.564822,32043,48,21.6152,35.2995,0.46,2.59354
2004-03-10,03:59:38.881732,32043,25,22.164,36.8183,0.46,2.58226
2004-03-10,03:59:39.264683,32043,32,21.1938,40.1622,1.84,2.57108
2004-03-10,03:59:39.822971,32043,38,21.429,37.9503,4.14,2.56
2004-03-10,03:59:40.149742,32043,43,21.7132,36.8871,0.46,2.58226
2004-03-10,03:59:41.241812,32043,4,21.7426,39.9252,1.84,2.53812
2004-03-10,03:59:43.524128,32043,42,21.6152,37.4365,0.46,2.57108
2004-03-10,03:59:57.356065,32044,19,22.3698,36.2328,0.46,2.57108
2004-03-10,03:59:57.482352,32044,23,22.311,37.0246,0.92,2.57108
2004-03-10,03:59:58.46557,32044,37,21.9582,41.8812,5.98,2.57108
2004-03-10,03:59:59.844683,32044,51,21.772,34.4664,0.46,2.59354
2004-03-10,04:00:00.282449,32044,20,22.3012,37.6422,0.46,2.58226
2004-03-10,04:00:01.188908,32044,40,21.7328,37.2993,0.92,2.58226
2004-03-10,04:00:03.147672,32044,11,20.6842,41.1078,0.92,2.47467
2004-03-10,04:00:03.242569,32044,18,122.153,-3.91901,0.46,2.29313
2004-03-10,04:00:04.507553,32044,24,21.968,38.4287,0.92,2.58226
2004-03-10,04:00:04.817534,32044,46,21.674,35.2995,1.38,2.42416
2004-03-10,04:00:05.772668,32044,12,20.3902,40.0268,0.92,2.57108
2004-03-10,04:00:05.882667,32044,35,21.6642,40.8381,0.92,2.52732
2004-03-10,04:00:06.785454,32044,17,22.0366,36.9559,0.46,2.49546
2004-03-10,04:00:07.687852,32044,7,21.3016,39.9929,0.46,2.58226
2004-03-10,04:00:07.748492,32044,30,21.527,39.6878,0.92,2.58226
2004-03-10,04:00:08.851387,32044,32,21.2232,40.0945,1.84,2.57108
2004-03-10,04:00:08.902773,32044,31,21.5466,39.8574,0.92,2.58226
2004-03-10,04:00:09.20277,32044,42,21.625,37.4022,0.46,2.58226
2004-03-10,04:00:09.932616,32044,27,22.1052,38.258,0.46,2.58226
2004-03-10,04:00:11.325913,32044,45,21.723,34.6403,0.46,2.58226
2004-03-10,04:00:12.301049,32044,33,21.282,39.2803,0.92,2.59354
2004-03-10,04:00:13.227978,32044,25,22.1542,36.9559,0.46,2.58226
2004-03-10,04:00:13.432884,32044,2,21.6544,40.6018,0.92,2.56
2004-03-10,04:00:14.049503,32044,48,21.6054,35.2995,0.46,2.60491
2004-03-10,04:00:14.528001,32044,22,22.1052,37.8477,1.84,2.50599
2004-03-10,04:00:15.462973,32044,47,21.5564,36.5085,0.46,2.58226
2004-03-10,04:00:15.671469,32044,6,21.38,39.9252,0.92,2.54901
2004-03-10,04:00:16.690825,32044,52,21.2722,35.7839,0.92,2.56
2004-03-10,04:00:17.083066,32045,16,21.2232,39.5521,0.92,2.53812
2004-03-10,04:00:18.724937,32044,21,22.3894,36.3707,3.68,2.57108
2004-03-10,04:00:19.581328,32044,4,21.723,39.9252,1.84,2.53812
2004-03-10,04:00:27.687683,32045,42,21.625,37.4022,0.46,2.57108
2004-03-10,04:00:27.739838,32045,25,22.1542,36.8183,0.46,2.59354
2004-03-10,04:00:27.802533,32045,10,21.0174,41.4444,0.92,2.57108
2004-03-10,04:00:28.650808,32045,3,21.5368,39.62,2.3,2.58226
2004-03-10,04:00:28.673326,32045,22,22.1052,37.7107,1.84,2.50599
2004-03-10,04:00:29.388514,32045,45,21.7328,34.675,0.46,2.58226
2004-03-10,04:00:29.443531,32045,7,21.3016,39.9591,0.46,2.57108
2004-03-10,04:00:29.790923,32045,20,22.2914,37.5051,0.46,2.59354
2004-03-10,04:00:30.248701,32045,36,21.6936,41.2425,0.92,2.57108
2004-03-10,04:00:30.407986,32045,44,21.625,36.2328,0.46,2.58226
2004-03-10,04:00:31.623578,32046,16,21.2428,39.62,0.92,2.54901
2004-03-10,04:00:32.349399,32045,19,22.3796,36.1983,0.46,2.57108
2004-03-10,04:00:33.142672,32045,18,122.153,-3.91901,0.46,2.29313
2004-03-10,04:00:33.443593,32045,11,20.6646,41.3435,0.92,2.47467
2004-03-10,04:00:34.02364,32045,39,21.9288,39.2803,4.14,2.58226
2004-03-10,04:00:34.545759,32045,46,21.674,35.2995,1.38,2.42416
2004-03-10,04:00:35.046444,32045,21,22.3992,36.6463,3.68,2.56
2004-03-10,04:00:35.04864,32045,35,21.6642,40.7706,0.92,2.53812
2004-03-10,04:00:36.023677,32045,34,21.0664,40.5004,0.92,2.57108
2004-03-10,04:00:36.04646,32045,26,21.821,39.1103,0.92,2.58226
2004-03-10,04:00:36.391538,32045,6,21.38,39.8913,0.92,2.54901
2004-03-10,04:00:37.132108,32045,48,21.6054,35.2995,0.46,2.59354
2004-03-10,04:00:37.323768,32045,32,21.2232,40.0607,1.84,2.57108
2004-03-10,04:00:38.186679,32045,33,21.282,39.1103,0.92,2.58226
2004-03-10,04:00:38.187046,32045,47,21.5564,36.4741,0.46,2.58226
2004-03-10,04:00:39.066214,32045,23,22.3012,37.0246,0.92,2.58226
2004-03-10,04:00:40.091132,32045,1,21.282,39.2803,0.46,2.58226
2004-03-10,04:00:40.763866,32045,37,21.9484,41.7805,5.98,2.56
2004-03-10,04:00:41.243393,32045,24,21.968,38.4287,0.92,2.59354
2004-03-10,04:00:57.638464,32046,37,21.9484,41.7133,5.98,2.57108
2004-03-10,04:00:57.765394,32047,16,21.2428,39.6878,0.92,2.54901
2004-03-10,04:00:58.473843,32046,23,22.3012,37.0933,0.92,2.57108
2004-03-10,04:00:59.55959,32046,21,22.3796,36.4741,3.68,2.58226
2004-03-10,04:01:00.074497,32046,42,21.6348,37.3679,0.46,2.58226
2004-03-10,04:01:01.840258,32046,29,21.7622,38.8379,0.46,2.58226
2004-03-10,04:01:02.101518,32046,43,21.6936,36.9559,0.46,2.58226
2004-03-10,04:01:02.904733,32046,38,21.4094,37.7792,4.14,2.56
2004-03-10,04:01:03.031454,32046,18,122.153,-3.91901,0.46,2.28431
2004-03-10,04:01:03.477667,32046,45,21.7132,34.536,0.46,2.58226
2004-03-10,04:01:04.222805,32046,26,21.821,38.872,0.92,2.58226
2004-03-10,04:01:04.66148,32046,33,21.282,39.2123,0.92,2.59354
2004-03-10,04:01:06.279896,32046,20,22.2914,37.5737,0.46,2.59354
2004-03-10,04:01:06.414718,32046,51,21.7916,34.3969,0.46,2.58226
2004-03-10,04:01:07.242672,32046,24,21.9582,38.3263,0.92,2.59354
2004-03-10,04:01:07.461336,32046,46,21.6642,35.1955,1.38,2.42416
2004-03-10,04:01:08.357584,32046,22,22.115,37.8819,1.38,2.50599
2004-03-10,04:01:08.4549,32046,6,21.3604,39.8913,0.92,2.54901
2004-03-10,04:01:08.455233,32046,4,21.7132,39.8913,1.84,2.53812
2004-03-10,04:01:08.507686,32046,44,21.625,36.3707,0.46,2.58226
2004-03-10,04:01:09.397817,32046,1,21.282,39.3483,0.46,2.58226
2004-03-10,04:01:09.434913,32046,40,21.7328,37.3679,0.92,2.58226
2004-03-10,04:01:09.454828,32046,10,21.0174,41.4444,0.92,2.57108
2004-03-10,04:01:09.639898,32046,3,21.527,39.5521,2.3,2.58226
2004-03-10,04:01:10.555007,32046,12,20.4,40.1622,0.92,2.56
2004-03-10,04:01:10.621884,32046,7,21.3114,39.9591,0.46,2.57108
2004-03-10,04:01:10.634869,32046,36,21.6838,40.9392,0.92,2.57108
2004-03-10,04:01:11.620587,32046,11,20.6744,41.1078,0.92,2.47467
2004-03-10,04:01:11.702523,32046,48,21.6054,35.2302,0.46,2.59354
2004-03-10,04:01:12.014953,32046,35,21.6642,40.7031,0.92,2.53812
2004-03-10,04:01:12.54401,32046,52,21.2624,35.8185,0.92,2.56
2004-03-10,04:01:27.665878,32047,46,21.6642,35.1262,1.38,2.41431
2004-03-10,04:01:27.701795,32047,30,21.5564,39.62,0.92,2.58226
2004-03-10,04:01:27.809851,32047,36,21.6838,41.0404,0.92,2.57108
2004-03-10,04:01:28.509069,32047,4,21.723,39.8235,1.84,2.53812
2004-03-10,04:01:28.889255,32047,35,21.6642,40.8381,0.92,2.53812
2004-03-10,04:01:28.948596,32047,47,21.5662,36.4741,0.46,2.57108
2004-03-10,04:01:29.805635,32047,45,21.7034,34.8834,0.46,2.58226
2004-03-10,04:01:31.131548,32047,42,21.6348,37.3336,0.46,2.58226
2004-03-10,04:01:32.10576,32047,52,21.2624,35.7839,0.92,2.54901
2004-03-10,04:01:32.444242,32047,31,21.5564,39.8235,0.92,2.58226
2004-03-10,04:01:33.745644,32047,26,21.8112,38.9061,0.92,2.58226
2004-03-10,04:01:34.032834,32047,3,21.5368,39.5521,2.3,2.58226
2004-03-10,04:01:34.033008,32047,48,21.6054,35.2648,0.46,2.59354
2004-03-10,04:01:34.820665,32047,24,21.9582,38.3605,0.92,2.59354
2004-03-10,04:01:36.045728,32047,21,22.3796,36.543,3.68,2.57108
2004-03-10,04:01:37.19258,32047,2,21.6544,40.5342,0.92,2.56
2004-03-10,04:01:37.367655,32047,25,22.164,36.7495,0.46,2.58226
2004-03-10,04:01:37.688004,32047,44,21.625,36.2673,0.46,2.58226
2004-03-10,04:01:38.640573,32047,19,22.3796,36.1638,0.46,2.57108
2004-03-10,04:01:39.43186,32047,1,21.2722,39.3143,0.46,2.58226
2004-03-10,04:01:39.525844,32047,22,22.115,37.9503,1.38,2.49546
2004-03-10,04:01:39.688944,32047,51,21.7818,34.3969,0.46,2.58226
2004-03-10,04:01:40.785923,32047,33,21.282,39.3483,0.92,2.59354
2004-03-10,04:01:40.855854,32047,18,122.153,-3.91901,0.46,2.29313
2004-03-10,04:01:41.673158,32047,7,21.3114,39.9929,0.46,2.57108
2004-03-10,04:01:41.87151,32047,43,21.7034,36.8871,0.46,2.58226
2004-03-10,04:01:42.419286,32047,40,21.7328,37.3679,0.92,2.58226
2004-03-10,04:01:42.666145,32047,20,22.2914,37.6422,0.46,2.59354
2004-03-10,04:01:42.674282,32047,11,20.6548,41.3098,0.92,2.47467
2004-03-10,04:01:43.652018,32047,38,21.4192,37.7792,4.14,2.56
2004-03-10,04:01:43.728816,32047,23,22.3012,37.2307,0.92,2.58226
2004-03-10,04:01:43.995083,32047,10,21.0272,41.3771,0.92,2.56
2004-03-10,04:01:57.590183,32049,16,21.233,39.1103,0.92,2.54901
2004-03-10,04:01:57.591212,32048,44,21.6152,36.0603,0.46,2.58226
2004-03-10,04:01:58.260358,32048,3,21.527,39.5521,2.3,2.58226
2004-03-10,04:01:59.771407,32048,41,21.8112,37.2307,0.46,2.58226
2004-03-10,04:02:00.21344,32048,7,21.3114,39.9591,0.46,2.58226
2004-03-10,04:02:01.266612,32048,40,21.7328,37.4365,0.92,2.58226
2004-03-10,04:02:01.733314,32048,10,21.037,41.3435,0.92,2.56
2004-03-10,04:02:02.696593,32048,27,22.115,38.258,0.46,2.58226
2004-03-10,04:02:03.23228,32048,32,21.2232,39.9929,1.84,2.57108
2004-03-10,04:02:03.714834,32048,24,21.968,38.3263,0.92,2.59354
2004-03-10,04:02:04.638742,32048,43,21.723,36.8183,0.46,2.58226
2004-03-10,04:02:05.051083,32048,11,20.645,41.3771,0.92,2.47467
2004-03-10,04:02:05.878424,32048,30,21.5466,39.5521,0.92,2.58226
2004-03-10,04:02:06.570796,32048,12,20.4098,40.1622,0.92,2.56
2004-03-10,04:02:07.519001,32048,31,21.5466,39.8235,0.92,2.57108
2004-03-10,04:02:07.577154,32048,46,21.6544,35.438,1.38,2.41431
2004-03-10,04:02:09.100063,32048,33,21.2918,39.4842,0.92,2.59354
2004-03-10,04:02:09.242844,32048,48,21.6152,35.1609,0.46,2.60491
2004-03-10,04:02:09.736863,32048,21,22.3992,36.4741,3.68,2.57108
2004-03-10,04:02:10.786921,32048,4,21.7132,39.8235,1.84,2.53812
2004-03-10,04:02:11.070069,32048,52,21.2722,35.7494,0.92,2.56
2004-03-10,04:02:12.82048,32048,36,21.6838,41.3098,0.92,2.58226
2004-03-10,04:02:13.091194,32048,42,21.6348,37.3336,0.46,2.58226
2004-03-10,04:02:13.730198,32048,20,22.3012,37.6079,0.46,2.59354
2004-03-10,04:02:15.127071,32048,29,21.772,38.7698,0.46,2.58226
2004-03-10,04:02:15.47292,32048,22,22.1248,37.8477,1.38,2.49546
2004-03-10,04:02:16.630549,32048,1,21.2918,39.2803,0.46,2.58226
2004-03-10,04:02:16.729266,32048,45,21.7132,35.0222,0.46,2.58226
2004-03-10,04:02:17.620709,32048,25,22.1444,36.7495,0.46,2.58226
2004-03-10,04:02:18.960317,32048,38,21.3996,38.3946,4.14,2.54901
2004-03-10,04:02:19.208218,32048,19,22.3796,36.1293,0.46,2.57108
2004-03-10,04:02:20.91507,32048,37,21.9288,41.6125,5.98,2.56
2004-03-10,04:02:21.106777,32048,18,122.153,-3.91901,0.46,2.29313
2004-03-10,04:02:22.802403,32048,35,21.6642,40.6018,0.92,2.53812
2004-03-10,04:02:24.245276,32048,23,22.2914,37.0246,0.92,2.58226
2004-03-10,04:02:27.623897,32049,19,22.3796,36.0603,0.46,2.58226
2004-03-10,04:02:27.659112,32049,39,21.919,39.1443,4.14,2.59354
2004-03-10,04:02:27.695508,32049,47,21.5662,36.1983,0.46,2.58226
2004-03-10,04:02:27.717435,32049,6,21.3702,39.7557,0.92,2.54901
2004-03-10,04:02:28.65767,32049,32,21.233,40.0268,1.84,2.57108
2004-03-10,04:02:29.508736,32049,41,21.8112,36.9559,0.46,2.57108
2004-03-10,04:02:30.197599,32049,21,22.3894,36.1983,3.68,2.56
2004-03-10,04:02:30.500739,32049,31,21.5466,39.7217,0.92,2.58226
2004-03-10,04:02:30.520537,32049,42,21.6348,37.2993,0.46,2.58226
2004-03-10,04:02:30.681553,32049,4,21.7034,39.8235,1.84,2.53812
2004-03-10,04:02:31.323152,32049,17,22.017,36.9559,0.46,2.48502
2004-03-10,04:02:31.639715,32049,35,21.6544,40.9055,0.92,2.53812
2004-03-10,04:02:32.026072,32049,11,20.6548,41.6461,0.92,2.47467
2004-03-10,04:02:32.097645,32049,45,21.7034,34.6055,0.46,2.58226
2004-03-10,04:02:33.043502,32049,37,21.9288,41.7805,5.98,2.56
2004-03-10,04:02:33.507825,32049,22,22.1248,37.7792,1.38,2.49546
2004-03-10,04:02:34.530964,32049,38,21.4192,38.3946,4.14,2.54901
2004-03-10,04:02:34.54775,32049,18,122.153,-3.91901,0.46,2.29313
2004-03-10,04:02:34.5678,32049,10,21.0174,41.3435,0.92,2.57108
2004-03-10,04:02:35.893297,32049,51,21.7916,34.2925,0.46,2.59354
2004-03-10,04:02:36.590512,32050,16,21.2232,39.3483,0.92,2.54901
2004-03-10,04:02:36.762794,32049,36,21.6838,40.973,0.92,2.57108
2004-03-10,04:02:36.867814,32049,40,21.7328,37.2993,0.92,2.58226
2004-03-10,04:02:38.110893,32049,44,21.6152,36.4396,0.46,2.58226
2004-03-10,04:02:38.372656,32049,12,20.4,40.0268,0.92,2.56
2004-03-10,04:02:38.976108,32049,33,21.2918,39.5521,0.92,2.59354
2004-03-10,04:02:39.030165,32049,46,21.6642,35.2995,1.38,2.41431
2004-03-10,04:02:39.27295,32049,20,22.2914,37.5051,0.46,2.59354
2004-03-10,04:02:39.567918,32049,3,21.527,39.5521,2.3,2.58226
2004-03-10,04:02:39.885362,32049,30,21.5564,39.5521,0.92,2.58226
2004-03-10,04:02:40.147947,32049,48,21.6152,35.1609,0.46,2.59354
2004-03-10,04:02:40.775243,32049,7,21.3114,39.8913,0.46,2.58226
2004-03-10,04:02:41.033473,32049,2,21.6348,40.3652,0.92,2.56
2004-03-10,04:02:41.147951,32049,25,22.1542,36.7151,0.46,2.58226
2004-03-10,04:02:42.088004,32049,43,21.723,36.8183,0.46,2.58226
2004-03-10,04:02:42.809205,32049,24,21.968,38.2922,0.92,2.59354
2004-03-10,04:02:42.868034,32049,34,21.0468,40.568,0.92,2.57108
2004-03-10,04:02:57.61411,32050,40,21.7426,37.3679,0.92,2.58226
2004-03-10,04:02:57.614498,32050,19,22.3796,36.0603,0.46,2.57108
2004-03-10,04:02:58.471068,32050,17,22.0366,36.8871,0.46,2.49546
2004-03-10,04:02:58.886214,32050,31,21.5564,39.7217,0.92,2.58226
2004-03-10,04:02:59.373615,32051,16,21.2036,38.872,0.92,2.54901
2004-03-10,04:02:59.988702,32050,6,21.3702,39.7557,0.92,2.54901
2004-03-10,04:03:00.061331,32050,43,21.7328,36.8183,0.46,2.58226
2004-03-10,04:03:00.090512,32050,25,22.164,36.7495,0.46,2.58226
2004-03-10,04:03:00.254128,32050,4,21.7132,39.8235,1.84,2.53812
2004-03-10,04:03:01.328644,32050,27,22.1052,38.1897,0.46,2.58226
2004-03-10,04:03:01.554381,32050,33,21.2918,39.4842,0.92,2.59354
2004-03-10,04:03:02.011941,32050,36,21.674,41.0404,0.92,2.57108
2004-03-10,04:03:02.0287,32050,29,21.772,38.7357,0.46,2.58226
2004-03-10,04:03:02.943971,32050,21,22.3894,36.3707,3.68,2.57108
2004-03-10,04:03:03.913846,32050,20,22.3012,37.5394,0.46,2.58226
2004-03-10,04:03:04.828828,32050,26,21.8112,38.9401,0.92,2.58226
2004-03-10,04:03:05.511054,32050,38,21.3996,38.4287,4.14,2.54901
2004-03-10,04:03:05.580735,32050,1,21.282,39.2803,0.46,2.59354
2004-03-10,04:03:05.859718,32050,3,21.5172,39.2803,2.3,2.58226
2004-03-10,04:03:06.763617,32050,37,21.9092,41.7805,5.98,2.56
2004-03-10,04:03:06.851112,32050,45,21.7132,34.6055,0.46,2.58226
2004-03-10,04:03:07.272443,32050,22,22.1248,37.745,1.38,2.50599
2004-03-10,04:03:07.830557,32050,41,21.8112,37.0246,0.46,2.57108
2004-03-10,04:03:08.891167,32050,44,21.6152,36.1983,0.46,2.58226
2004-03-10,04:03:09.316079,32050,10,21.0076,41.3771,0.92,2.57108
